obj_label,colours
bird_white_1,"[{'color': 0.0, 'percent': 0.0346}, {'color': 36.0, 'percent': 0.3177}, {'color': 73.0, 'percent': 0.0091}, {'color': 141.0, 'percent': 0.0012}, {'color': 145.0, 'percent': 0.0021}, {'color': 182.0, 'percent': 0.0164}, {'color': 109.0, 'percent': 0.0176}, {'color': 218.0, 'percent': 0.0223}, {'color': 72.0, 'percent': 0.0044}, {'color': 219.0, 'percent': 0.0129}, {'color': 255.0, 'percent': 0.2182}, {'color': 251.0, 'percent': 0.0012}, {'color': 146.0, 'percent': 0.0109}, {'color': 31.0, 'percent': 0.0026}, {'color': 35.0, 'percent': 0.0012}, {'color': 104.0, 'percent': 0.0026}, {'color': 140.0, 'percent': 0.0053}, {'color': 176.0, 'percent': 0.0038}, {'color': 68.0, 'percent': 0.0023}, {'color': 213.0, 'percent': 0.0021}, {'color': 21.0, 'percent': 0.1786}, {'color': 245.0, 'percent': 0.0065}, {'color': 172.0, 'percent': 0.0023}, {'color': 208.0, 'percent': 0.0065}, {'color': 254.0, 'percent': 0.11}, {'color': 32.0, 'percent': 0.0023}, {'color': 209.0, 'percent': 0.0009}, {'color': 136.0, 'percent': 0.0009}, {'color': 181.0, 'percent': 0.0023}, {'color': 250.0, 'percent': 0.0009}, {'color': 177.0, 'percent': 0.0003}]"
bird_white_2,"[{'color': 0.0, 'percent': 0.0305}, {'color': 36.0, 'percent': 0.3079}, {'color': 73.0, 'percent': 0.0088}, {'color': 141.0, 'percent': 0.0003}, {'color': 182.0, 'percent': 0.0067}, {'color': 218.0, 'percent': 0.027}, {'color': 214.0, 'percent': 0.0003}, {'color': 146.0, 'percent': 0.0109}, {'color': 109.0, 'percent': 0.017}, {'color': 105.0, 'percent': 0.0003}, {'color': 219.0, 'percent': 0.0117}, {'color': 251.0, 'percent': 0.0021}, {'color': 255.0, 'percent': 0.2138}, {'color': 145.0, 'percent': 0.0056}, {'color': 32.0, 'percent': 0.0026}, {'color': 104.0, 'percent': 0.0082}, {'color': 140.0, 'percent': 0.0035}, {'color': 176.0, 'percent': 0.0015}, {'color': 245.0, 'percent': 0.0082}, {'color': 21.0, 'percent': 0.1812}, {'color': 209.0, 'percent': 0.0023}, {'color': 68.0, 'percent': 0.0029}, {'color': 72.0, 'percent': 0.0062}, {'color': 254.0, 'percent': 0.127}, {'color': 31.0, 'percent': 0.0012}, {'color': 213.0, 'percent': 0.0029}, {'color': 181.0, 'percent': 0.005}, {'color': 35.0, 'percent': 0.0006}, {'color': 172.0, 'percent': 0.0032}, {'color': 208.0, 'percent': 0.0006}]"
bird_white_3,"[{'color': 0.0, 'percent': 0.0347}, {'color': 36.0, 'percent': 0.2931}, {'color': 73.0, 'percent': 0.0121}, {'color': 141.0, 'percent': 0.0006}, {'color': 182.0, 'percent': 0.0085}, {'color': 218.0, 'percent': 0.0254}, {'color': 109.0, 'percent': 0.0139}, {'color': 146.0, 'percent': 0.0112}, {'color': 251.0, 'percent': 0.0009}, {'color': 255.0, 'percent': 0.2116}, {'color': 219.0, 'percent': 0.0121}, {'color': 178.0, 'percent': 0.0006}, {'color': 145.0, 'percent': 0.006}, {'color': 35.0, 'percent': 0.0024}, {'color': 32.0, 'percent': 0.0036}, {'color': 104.0, 'percent': 0.01}, {'color': 68.0, 'percent': 0.0048}, {'color': 140.0, 'percent': 0.0039}, {'color': 172.0, 'percent': 0.0036}, {'color': 208.0, 'percent': 0.003}, {'color': 21.0, 'percent': 0.1811}, {'color': 209.0, 'percent': 0.0009}, {'color': 213.0, 'percent': 0.0051}, {'color': 176.0, 'percent': 0.0009}, {'color': 245.0, 'percent': 0.0069}, {'color': 254.0, 'percent': 0.131}, {'color': 31.0, 'percent': 0.0006}, {'color': 72.0, 'percent': 0.0057}, {'color': 181.0, 'percent': 0.0042}, {'color': 250.0, 'percent': 0.0012}, {'color': 177.0, 'percent': 0.0003}]"
bird_white_4,"[{'color': 36.0, 'percent': 0.2849}, {'color': 0.0, 'percent': 0.0376}, {'color': 72.0, 'percent': 0.0078}, {'color': 109.0, 'percent': 0.0157}, {'color': 145.0, 'percent': 0.0105}, {'color': 182.0, 'percent': 0.0088}, {'color': 218.0, 'percent': 0.0304}, {'color': 73.0, 'percent': 0.0121}, {'color': 146.0, 'percent': 0.0101}, {'color': 105.0, 'percent': 0.0007}, {'color': 251.0, 'percent': 0.002}, {'color': 255.0, 'percent': 0.1836}, {'color': 219.0, 'percent': 0.0124}, {'color': 141.0, 'percent': 0.0013}, {'color': 31.0, 'percent': 0.0013}, {'color': 140.0, 'percent': 0.0052}, {'color': 208.0, 'percent': 0.0069}, {'color': 209.0, 'percent': 0.0003}, {'color': 21.0, 'percent': 0.1539}, {'color': 245.0, 'percent': 0.0121}, {'color': 176.0, 'percent': 0.0029}, {'color': 68.0, 'percent': 0.0039}, {'color': 104.0, 'percent': 0.0078}, {'color': 213.0, 'percent': 0.0049}, {'color': 172.0, 'percent': 0.0049}, {'color': 136.0, 'percent': 0.0059}, {'color': 100.0, 'percent': 0.0049}, {'color': 168.0, 'percent': 0.0007}, {'color': 32.0, 'percent': 0.0023}, {'color': 204.0, 'percent': 0.0007}, {'color': 254.0, 'percent': 0.1535}, {'color': 35.0, 'percent': 0.0016}, {'color': 132.0, 'percent': 0.0007}, {'color': 250.0, 'percent': 0.002}, {'color': 181.0, 'percent': 0.0039}, {'color': 240.0, 'percent': 0.0013}, {'color': 177.0, 'percent': 0.0007}]"
bird_white_5,"[{'color': 0.0, 'percent': 0.0383}, {'color': 36.0, 'percent': 0.304}, {'color': 73.0, 'percent': 0.013}, {'color': 72.0, 'percent': 0.0029}, {'color': 141.0, 'percent': 0.001}, {'color': 182.0, 'percent': 0.0175}, {'color': 218.0, 'percent': 0.0273}, {'color': 146.0, 'percent': 0.0123}, {'color': 109.0, 'percent': 0.0195}, {'color': 251.0, 'percent': 0.0019}, {'color': 255.0, 'percent': 0.1893}, {'color': 219.0, 'percent': 0.0117}, {'color': 145.0, 'percent': 0.0032}, {'color': 68.0, 'percent': 0.0036}, {'color': 104.0, 'percent': 0.0078}, {'color': 140.0, 'percent': 0.0026}, {'color': 172.0, 'percent': 0.0058}, {'color': 176.0, 'percent': 0.0036}, {'color': 32.0, 'percent': 0.0032}, {'color': 245.0, 'percent': 0.0114}, {'color': 21.0, 'percent': 0.1543}, {'color': 35.0, 'percent': 0.0016}, {'color': 213.0, 'percent': 0.0019}, {'color': 208.0, 'percent': 0.0062}, {'color': 204.0, 'percent': 0.0006}, {'color': 136.0, 'percent': 0.0055}, {'color': 209.0, 'percent': 0.0006}, {'color': 168.0, 'percent': 0.0019}, {'color': 100.0, 'percent': 0.0045}, {'color': 132.0, 'percent': 0.0006}, {'color': 254.0, 'percent': 0.139}, {'color': 240.0, 'percent': 0.0006}, {'color': 31.0, 'percent': 0.0006}, {'color': 177.0, 'percent': 0.0006}, {'color': 181.0, 'percent': 0.001}]"
bird_white_6,"[{'color': 0.0, 'percent': 0.0442}, {'color': 36.0, 'percent': 0.2641}, {'color': 146.0, 'percent': 0.0129}, {'color': 218.0, 'percent': 0.0571}, {'color': 182.0, 'percent': 0.0126}, {'color': 109.0, 'percent': 0.0183}, {'color': 145.0, 'percent': 0.0069}, {'color': 105.0, 'percent': 0.0003}, {'color': 72.0, 'percent': 0.0069}, {'color': 251.0, 'percent': 0.0016}, {'color': 255.0, 'percent': 0.1565}, {'color': 219.0, 'percent': 0.0117}, {'color': 141.0, 'percent': 0.0019}, {'color': 73.0, 'percent': 0.011}, {'color': 214.0, 'percent': 0.0009}, {'color': 35.0, 'percent': 0.0009}, {'color': 140.0, 'percent': 0.0038}, {'color': 208.0, 'percent': 0.0047}, {'color': 21.0, 'percent': 0.2086}, {'color': 245.0, 'percent': 0.0114}, {'color': 136.0, 'percent': 0.0032}, {'color': 104.0, 'percent': 0.0063}, {'color': 176.0, 'percent': 0.0019}, {'color': 213.0, 'percent': 0.0019}, {'color': 68.0, 'percent': 0.0032}, {'color': 32.0, 'percent': 0.0022}, {'color': 31.0, 'percent': 0.0003}, {'color': 254.0, 'percent': 0.1224}, {'color': 172.0, 'percent': 0.0038}, {'color': 168.0, 'percent': 0.0009}, {'color': 204.0, 'percent': 0.0013}, {'color': 240.0, 'percent': 0.0009}, {'color': 100.0, 'percent': 0.0022}, {'color': 132.0, 'percent': 0.0009}, {'color': 250.0, 'percent': 0.0025}, {'color': 209.0, 'percent': 0.0006}, {'color': 181.0, 'percent': 0.0088}]"
bird_white_7,"[{'color': 0.0, 'percent': 0.0355}, {'color': 36.0, 'percent': 0.2722}, {'color': 73.0, 'percent': 0.0132}, {'color': 109.0, 'percent': 0.0159}, {'color': 141.0, 'percent': 0.0015}, {'color': 145.0, 'percent': 0.0049}, {'color': 182.0, 'percent': 0.0116}, {'color': 72.0, 'percent': 0.0064}, {'color': 105.0, 'percent': 0.0003}, {'color': 218.0, 'percent': 0.0233}, {'color': 219.0, 'percent': 0.0141}, {'color': 255.0, 'percent': 0.2051}, {'color': 251.0, 'percent': 0.0012}, {'color': 146.0, 'percent': 0.0107}, {'color': 35.0, 'percent': 0.0012}, {'color': 214.0, 'percent': 0.0003}, {'color': 68.0, 'percent': 0.0052}, {'color': 104.0, 'percent': 0.0043}, {'color': 140.0, 'percent': 0.0043}, {'color': 208.0, 'percent': 0.0064}, {'color': 21.0, 'percent': 0.154}, {'color': 213.0, 'percent': 0.0064}, {'color': 201.0, 'percent': 0.0009}, {'color': 64.0, 'percent': 0.0012}, {'color': 100.0, 'percent': 0.0043}, {'color': 233.0, 'percent': 0.0098}, {'color': 132.0, 'percent': 0.0012}, {'color': 32.0, 'percent': 0.0031}, {'color': 245.0, 'percent': 0.0122}, {'color': 169.0, 'percent': 0.0012}, {'color': 172.0, 'percent': 0.0034}, {'color': 204.0, 'percent': 0.0028}, {'color': 240.0, 'percent': 0.0015}, {'color': 136.0, 'percent': 0.0028}, {'color': 254.0, 'percent': 0.1451}, {'color': 31.0, 'percent': 0.0015}, {'color': 168.0, 'percent': 0.0006}, {'color': 176.0, 'percent': 0.0037}, {'color': 181.0, 'percent': 0.0046}, {'color': 177.0, 'percent': 0.0006}, {'color': 250.0, 'percent': 0.0003}, {'color': 209.0, 'percent': 0.0009}]"
bird_yellow_1,"[{'color': 0.0, 'percent': 0.0259}, {'color': 36.0, 'percent': 0.0938}, {'color': 73.0, 'percent': 0.0098}, {'color': 109.0, 'percent': 0.0188}, {'color': 146.0, 'percent': 0.0063}, {'color': 72.0, 'percent': 0.008}, {'color': 108.0, 'percent': 0.008}, {'color': 144.0, 'percent': 0.0152}, {'color': 176.0, 'percent': 0.0116}, {'color': 180.0, 'percent': 0.025}, {'color': 181.0, 'percent': 0.0009}, {'color': 218.0, 'percent': 0.0009}, {'color': 219.0, 'percent': 0.0241}, {'color': 182.0, 'percent': 0.0054}, {'color': 212.0, 'percent': 0.0143}, {'color': 216.0, 'percent': 0.0134}, {'color': 248.0, 'percent': 0.5929}, {'color': 253.0, 'percent': 0.0188}, {'color': 255.0, 'percent': 0.0223}, {'color': 254.0, 'percent': 0.0089}, {'color': 213.0, 'percent': 0.0009}, {'color': 31.0, 'percent': 0.0018}, {'color': 32.0, 'percent': 0.0054}, {'color': 68.0, 'percent': 0.0036}, {'color': 104.0, 'percent': 0.0071}, {'color': 140.0, 'percent': 0.0071}, {'color': 214.0, 'percent': 0.0036}, {'color': 205.0, 'percent': 0.0009}, {'color': 164.0, 'percent': 0.0018}, {'color': 204.0, 'percent': 0.0063}, {'color': 208.0, 'percent': 0.0071}, {'color': 168.0, 'percent': 0.0089}, {'color': 209.0, 'percent': 0.0018}, {'color': 246.0, 'percent': 0.0009}, {'color': 132.0, 'percent': 0.0009}, {'color': 244.0, 'percent': 0.0054}, {'color': 200.0, 'percent': 0.0009}, {'color': 252.0, 'percent': 0.0018}, {'color': 30.0, 'percent': 0.0098}]"
bird_yellow_2,"[{'color': 36.0, 'percent': 0.0756}, {'color': 0.0, 'percent': 0.0271}, {'color': 72.0, 'percent': 0.0187}, {'color': 108.0, 'percent': 0.014}, {'color': 140.0, 'percent': 0.0084}, {'color': 144.0, 'percent': 0.0149}, {'color': 180.0, 'percent': 0.0243}, {'color': 214.0, 'percent': 0.0009}, {'color': 219.0, 'percent': 0.0233}, {'color': 182.0, 'percent': 0.0028}, {'color': 146.0, 'percent': 0.0028}, {'color': 109.0, 'percent': 0.0056}, {'color': 73.0, 'percent': 0.0009}, {'color': 212.0, 'percent': 0.0439}, {'color': 217.0, 'percent': 0.0009}, {'color': 250.0, 'percent': 0.0009}, {'color': 255.0, 'percent': 0.0233}, {'color': 176.0, 'percent': 0.0121}, {'color': 216.0, 'percent': 0.0112}, {'color': 248.0, 'percent': 0.5985}, {'color': 254.0, 'percent': 0.0131}, {'color': 253.0, 'percent': 0.0112}, {'color': 35.0, 'percent': 0.0009}, {'color': 252.0, 'percent': 0.0047}, {'color': 218.0, 'percent': 0.0009}, {'color': 68.0, 'percent': 0.0047}, {'color': 32.0, 'percent': 0.0047}, {'color': 104.0, 'percent': 0.0065}, {'color': 172.0, 'percent': 0.0056}, {'color': 168.0, 'percent': 0.0084}, {'color': 208.0, 'percent': 0.0075}, {'color': 244.0, 'percent': 0.0028}, {'color': 204.0, 'percent': 0.0047}, {'color': 164.0, 'percent': 0.0047}, {'color': 200.0, 'percent': 0.0009}, {'color': 30.0, 'percent': 0.0084}]"
bird_yellow_3,"[{'color': 0.0, 'percent': 0.0221}, {'color': 36.0, 'percent': 0.0607}, {'color': 68.0, 'percent': 0.0055}, {'color': 72.0, 'percent': 0.0248}, {'color': 108.0, 'percent': 0.0147}, {'color': 141.0, 'percent': 0.0009}, {'color': 146.0, 'percent': 0.0129}, {'color': 219.0, 'percent': 0.0221}, {'color': 182.0, 'percent': 0.0018}, {'color': 109.0, 'percent': 0.0046}, {'color': 73.0, 'percent': 0.0037}, {'color': 176.0, 'percent': 0.0074}, {'color': 180.0, 'percent': 0.0248}, {'color': 212.0, 'percent': 0.0248}, {'color': 218.0, 'percent': 0.0009}, {'color': 255.0, 'percent': 0.0202}, {'color': 216.0, 'percent': 0.0092}, {'color': 248.0, 'percent': 0.6293}, {'color': 254.0, 'percent': 0.0074}, {'color': 253.0, 'percent': 0.0175}, {'color': 32.0, 'percent': 0.0028}, {'color': 140.0, 'percent': 0.0129}, {'color': 144.0, 'percent': 0.0138}, {'color': 252.0, 'percent': 0.0028}, {'color': 104.0, 'percent': 0.0064}, {'color': 136.0, 'percent': 0.0018}, {'color': 100.0, 'percent': 0.0009}, {'color': 204.0, 'percent': 0.0046}, {'color': 132.0, 'percent': 0.0018}, {'color': 172.0, 'percent': 0.0037}, {'color': 244.0, 'percent': 0.0028}, {'color': 208.0, 'percent': 0.0064}, {'color': 164.0, 'percent': 0.0018}, {'color': 168.0, 'percent': 0.0101}, {'color': 200.0, 'percent': 0.0009}, {'color': 30.0, 'percent': 0.011}]"
bird_yellow_4,"[{'color': 0.0, 'percent': 0.0261}, {'color': 36.0, 'percent': 0.0476}, {'color': 73.0, 'percent': 0.0099}, {'color': 168.0, 'percent': 0.0081}, {'color': 72.0, 'percent': 0.018}, {'color': 108.0, 'percent': 0.0144}, {'color': 144.0, 'percent': 0.0189}, {'color': 180.0, 'percent': 0.0234}, {'color': 181.0, 'percent': 0.0009}, {'color': 218.0, 'percent': 0.0009}, {'color': 219.0, 'percent': 0.0144}, {'color': 109.0, 'percent': 0.0045}, {'color': 208.0, 'percent': 0.0072}, {'color': 146.0, 'percent': 0.0009}, {'color': 176.0, 'percent': 0.0099}, {'color': 212.0, 'percent': 0.0225}, {'color': 216.0, 'percent': 0.0126}, {'color': 249.0, 'percent': 0.0009}, {'color': 254.0, 'percent': 0.009}, {'color': 255.0, 'percent': 0.0135}, {'color': 100.0, 'percent': 0.0063}, {'color': 140.0, 'percent': 0.0153}, {'color': 182.0, 'percent': 0.0036}, {'color': 248.0, 'percent': 0.6307}, {'color': 136.0, 'percent': 0.0027}, {'color': 68.0, 'percent': 0.0072}, {'color': 252.0, 'percent': 0.0009}, {'color': 253.0, 'percent': 0.0189}, {'color': 104.0, 'percent': 0.0117}, {'color': 35.0, 'percent': 0.0009}, {'color': 145.0, 'percent': 0.0009}, {'color': 32.0, 'percent': 0.0072}, {'color': 172.0, 'percent': 0.0018}, {'color': 132.0, 'percent': 0.0027}, {'color': 164.0, 'percent': 0.0036}, {'color': 204.0, 'percent': 0.0081}, {'color': 244.0, 'percent': 0.0036}, {'color': 30.0, 'percent': 0.0108}]"
bird_yellow_5,"[{'color': 32.0, 'percent': 0.0033}, {'color': 36.0, 'percent': 0.0598}, {'color': 72.0, 'percent': 0.0183}, {'color': 109.0, 'percent': 0.0091}, {'color': 146.0, 'percent': 0.0141}, {'color': 0.0, 'percent': 0.1013}, {'color': 140.0, 'percent': 0.0133}, {'color': 180.0, 'percent': 0.0208}, {'color': 218.0, 'percent': 0.0008}, {'color': 219.0, 'percent': 0.0199}, {'color': 172.0, 'percent': 0.0033}, {'color': 182.0, 'percent': 0.005}, {'color': 144.0, 'percent': 0.0141}, {'color': 212.0, 'percent': 0.0191}, {'color': 216.0, 'percent': 0.0116}, {'color': 248.0, 'percent': 0.5673}, {'color': 253.0, 'percent': 0.0183}, {'color': 254.0, 'percent': 0.0075}, {'color': 100.0, 'percent': 0.0033}, {'color': 208.0, 'percent': 0.0083}, {'color': 255.0, 'percent': 0.015}, {'color': 176.0, 'percent': 0.0042}, {'color': 252.0, 'percent': 0.0017}, {'color': 68.0, 'percent': 0.0083}, {'color': 104.0, 'percent': 0.0058}, {'color': 136.0, 'percent': 0.0025}, {'color': 217.0, 'percent': 0.0008}, {'color': 108.0, 'percent': 0.0083}, {'color': 73.0, 'percent': 0.0017}, {'color': 173.0, 'percent': 0.0008}, {'color': 164.0, 'percent': 0.0033}, {'color': 204.0, 'percent': 0.005}, {'color': 209.0, 'percent': 0.0008}, {'color': 246.0, 'percent': 0.0017}, {'color': 205.0, 'percent': 0.0008}, {'color': 168.0, 'percent': 0.0075}, {'color': 132.0, 'percent': 0.0017}, {'color': 244.0, 'percent': 0.0008}, {'color': 200.0, 'percent': 0.0008}, {'color': 64.0, 'percent': 0.0008}, {'color': 30.0, 'percent': 0.0091}]"
bird_yellow_6,"[{'color': 0.0, 'percent': 0.0884}, {'color': 36.0, 'percent': 0.0505}, {'color': 73.0, 'percent': 0.0107}, {'color': 72.0, 'percent': 0.036}, {'color': 104.0, 'percent': 0.0202}, {'color': 108.0, 'percent': 0.0467}, {'color': 140.0, 'percent': 0.0303}, {'color': 144.0, 'percent': 0.0234}, {'color': 176.0, 'percent': 0.0265}, {'color': 181.0, 'percent': 0.0025}, {'color': 182.0, 'percent': 0.0107}, {'color': 218.0, 'percent': 0.0088}, {'color': 219.0, 'percent': 0.0177}, {'color': 146.0, 'percent': 0.0057}, {'color': 109.0, 'percent': 0.0038}, {'color': 180.0, 'percent': 0.0385}, {'color': 212.0, 'percent': 0.0467}, {'color': 216.0, 'percent': 0.0284}, {'color': 217.0, 'percent': 0.0145}, {'color': 249.0, 'percent': 0.0133}, {'color': 254.0, 'percent': 0.0082}, {'color': 255.0, 'percent': 0.0284}, {'color': 248.0, 'percent': 0.3215}, {'color': 253.0, 'percent': 0.0133}, {'color': 31.0, 'percent': 0.0006}, {'color': 35.0, 'percent': 0.0013}, {'color': 252.0, 'percent': 0.0088}, {'color': 68.0, 'percent': 0.0076}, {'color': 213.0, 'percent': 0.0032}, {'color': 145.0, 'percent': 0.0057}, {'color': 250.0, 'percent': 0.0025}, {'color': 172.0, 'percent': 0.0057}, {'color': 28.0, 'percent': 0.0006}, {'color': 208.0, 'percent': 0.0145}, {'color': 244.0, 'percent': 0.0095}, {'color': 177.0, 'percent': 0.0006}, {'color': 240.0, 'percent': 0.0006}, {'color': 141.0, 'percent': 0.0019}, {'color': 187.0, 'percent': 0.0006}, {'color': 77.0, 'percent': 0.0006}, {'color': 251.0, 'percent': 0.0006}, {'color': 110.0, 'percent': 0.0006}, {'color': 246.0, 'percent': 0.0006}, {'color': 214.0, 'percent': 0.0013}, {'color': 209.0, 'percent': 0.0013}, {'color': 205.0, 'percent': 0.0013}, {'color': 204.0, 'percent': 0.0133}, {'color': 168.0, 'percent': 0.0107}, {'color': 210.0, 'percent': 0.0006}, {'color': 164.0, 'percent': 0.0044}, {'color': 200.0, 'percent': 0.0025}, {'color': 132.0, 'percent': 0.0019}, {'color': 136.0, 'percent': 0.0013}]"
bird_yellow_7,"[{'color': 0.0, 'percent': 0.0297}, {'color': 36.0, 'percent': 0.0667}, {'color': 72.0, 'percent': 0.027}, {'color': 109.0, 'percent': 0.0171}, {'color': 146.0, 'percent': 0.0171}, {'color': 73.0, 'percent': 0.0063}, {'color': 104.0, 'percent': 0.0135}, {'color': 144.0, 'percent': 0.0108}, {'color': 180.0, 'percent': 0.0279}, {'color': 213.0, 'percent': 0.0009}, {'color': 219.0, 'percent': 0.0279}, {'color': 182.0, 'percent': 0.0054}, {'color': 212.0, 'percent': 0.0225}, {'color': 216.0, 'percent': 0.0099}, {'color': 248.0, 'percent': 0.5559}, {'color': 253.0, 'percent': 0.0162}, {'color': 255.0, 'percent': 0.0135}, {'color': 68.0, 'percent': 0.0063}, {'color': 254.0, 'percent': 0.0036}, {'color': 31.0, 'percent': 0.0009}, {'color': 100.0, 'percent': 0.0054}, {'color': 132.0, 'percent': 0.0036}, {'color': 249.0, 'percent': 0.0009}, {'color': 181.0, 'percent': 0.0009}, {'color': 233.0, 'percent': 0.0063}, {'color': 208.0, 'percent': 0.0099}, {'color': 240.0, 'percent': 0.0027}, {'color': 172.0, 'percent': 0.0027}, {'color': 136.0, 'percent': 0.0045}, {'color': 164.0, 'percent': 0.0027}, {'color': 64.0, 'percent': 0.0099}, {'color': 168.0, 'percent': 0.009}, {'color': 201.0, 'percent': 0.0009}, {'color': 176.0, 'percent': 0.0099}, {'color': 32.0, 'percent': 0.0054}, {'color': 140.0, 'percent': 0.0063}, {'color': 108.0, 'percent': 0.0099}, {'color': 204.0, 'percent': 0.0072}, {'color': 244.0, 'percent': 0.009}, {'color': 30.0, 'percent': 0.0117}, {'color': 252.0, 'percent': 0.0018}]"
effects_15,"[{'color': 219.0, 'percent': 0.2143}, {'color': 146.0, 'percent': 0.4598}, {'color': 182.0, 'percent': 0.1964}, {'color': 255.0, 'percent': 0.1295}]"
effects_16,"[{'color': 219.0, 'percent': 0.118}, {'color': 182.0, 'percent': 0.2716}, {'color': 255.0, 'percent': 0.2469}, {'color': 146.0, 'percent': 0.1975}, {'color': 109.0, 'percent': 0.166}]"
effects_17,"[{'color': 255.0, 'percent': 0.1738}, {'color': 219.0, 'percent': 0.1254}, {'color': 146.0, 'percent': 0.3987}, {'color': 182.0, 'percent': 0.302}]"
effects_19,"[{'color': 255.0, 'percent': 0.0811}, {'color': 109.0, 'percent': 0.0767}, {'color': 72.0, 'percent': 0.0164}, {'color': 178.0, 'percent': 0.0199}, {'color': 32.0, 'percent': 0.0846}, {'color': 146.0, 'percent': 0.0892}, {'color': 68.0, 'percent': 0.077}, {'color': 104.0, 'percent': 0.0428}, {'color': 172.0, 'percent': 0.1193}, {'color': 140.0, 'percent': 0.0065}, {'color': 136.0, 'percent': 0.0311}, {'color': 141.0, 'percent': 0.0302}, {'color': 182.0, 'percent': 0.0705}, {'color': 36.0, 'percent': 0.0282}, {'color': 177.0, 'percent': 0.0092}, {'color': 209.0, 'percent': 0.0638}, {'color': 219.0, 'percent': 0.055}, {'color': 73.0, 'percent': 0.0289}, {'color': 105.0, 'percent': 0.0379}, {'color': 100.0, 'percent': 0.0101}, {'color': 173.0, 'percent': 0.0095}, {'color': 145.0, 'percent': 0.009}, {'color': 214.0, 'percent': 0.0029}, {'color': 64.0, 'percent': 0.0004}]"
effects_20,"[{'color': 141.0, 'percent': 0.021}, {'color': 72.0, 'percent': 0.0212}, {'color': 104.0, 'percent': 0.0792}, {'color': 100.0, 'percent': 0.0099}, {'color': 136.0, 'percent': 0.0198}, {'color': 172.0, 'percent': 0.0933}, {'color': 109.0, 'percent': 0.0571}, {'color': 68.0, 'percent': 0.1067}, {'color': 73.0, 'percent': 0.0402}, {'color': 140.0, 'percent': 0.0055}, {'color': 146.0, 'percent': 0.0654}, {'color': 32.0, 'percent': 0.1106}, {'color': 182.0, 'percent': 0.0716}, {'color': 219.0, 'percent': 0.0624}, {'color': 36.0, 'percent': 0.0145}, {'color': 255.0, 'percent': 0.1081}, {'color': 145.0, 'percent': 0.0018}, {'color': 173.0, 'percent': 0.0037}, {'color': 218.0, 'percent': 0.0018}, {'color': 177.0, 'percent': 0.0086}, {'color': 178.0, 'percent': 0.0069}, {'color': 209.0, 'percent': 0.0582}, {'color': 214.0, 'percent': 0.0042}, {'color': 251.0, 'percent': 0.0011}, {'color': 105.0, 'percent': 0.0249}, {'color': 64.0, 'percent': 0.0009}, {'color': 250.0, 'percent': 0.0012}, {'color': 213.0, 'percent': 0.0004}]"
